Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
5468,16772673,"Alejandro Rendon B.","2026-09-09 23:15:52",646.2,2,alejandrorendonblan
5469,16665942,"Satvik R Shetty","2026-08-09 03:59:52",646.1,2,satvikrshetty
5470,16636808,"Kaito Ichikawa","2026-09-18 10:15:37",646.0,2,kaitoichikawa
5471,16910680,colum2131,"2026-09-18 03:43:12",646.0,1,columbia2131
5472,16675888,"Rob Gonzalez","2026-08-08 14:58:43",645.9,2,robg475
5473,16653828,Boltuzamaki,"2026-08-23 18:40:37",645.9,2,boltuzamaki
5474,16660310,KOLONEX.NET,"2026-08-10 12:40:46",645.7,2,danielandresmiranda
5475,16662128,BenPalmer59,"2026-08-11 19:16:24",645.5,2,benpalmer59
5476,16668168,"Ashutosh Ghodasara","2026-08-10 12:23:21",645.3,2,"asce09,attiraina,hashlord"
5477,16656162,Marisyn,"2026-08-18 18:19:19",645.0,2,marisyn
5478,16665342,Prothos,"2026-08-23 13:44:29",645.0,2,vjuenemann
5479,16769767,bruhbruh,"2026-08-28 08:51:26",644.8,2,nguyendinhbach69
5480,16630501,"Haris Ahmed","2026-08-14 10:08:51",644.6,2,harisahmedgenai
5481,16738538,ZHANG_WuHua,"2026-08-18 16:21:19",644.5,2,zhangwuhua
5482,16861544,"Hiroyuki Fujimaki","2026-09-16 01:50:12",644.4,2,hiroyukifujimaki
5483,16699838,"Harry Taylor","2026-08-21 10:38:18",643.8,2,harryphysics
5484,16653222,StevenYuan7788,"2026-08-17 17:38:44",643.7,2,stevenyuan7788
5485,16636954,"Jeff Horon","2026-09-13 16:30:41",643.4,2,jeffhoron
5486,16666204,"David Nana Kofi Ofosu-Arko","2026-08-05 11:04:42",643.3,2,davidnanak
5487,16781447,"Cody Schrank","2026-08-31 04:38:57",643.2,2,codyschrank
5488,16658660,"Leo Lai","2026-08-13 08:14:45",643.1,2,junweilai
5489,16777228,"Zach Locke","2026-09-18 10:25:06",642.9,2,zachlocke
5490,16631573,uesi,"2026-08-01 12:04:04",642.9,1,uemura687
5491,16656013,Asuran,"2026-09-04 04:43:56",642.8,2,zkasuran
5492,16687925,BillDoser,"2026-09-11 21:54:35",642.1,2,billdoser
5493,16668089,Goller,"2026-08-26 15:05:53",641.5,2,goller
5494,16668720,"etienne duplessix","2026-08-10 22:48:53",641.3,2,etienneduplessix
5495,16663736,"Life Is Roblox","2026-08-17 18:58:37",641.2,2,alexlisenko
5496,16645297,Mark_RowSet,"2026-08-09 05:25:39",641.1,2,markrowset
5497,16639679,"Felix Allistar","2026-09-10 22:59:01",640.9,2,felixallistar
5498,16839427,kooooozh,"2026-09-16 11:35:57",640.8,1,grigoriykozhemyakin
5499,16761227,Ciel_ing,"2026-08-23 10:03:29",640.7,2,cieling
5500,16776928,aiexpert1120,"2026-09-01 16:48:18",640.6,2,aiexpert1120
5501,16885575,"Kotaro Imamura","2026-09-18 00:47:04",640.4,2,kotaroimamura
5502,16737986,"Edris Yawar #2","2026-09-05 09:32:08",640.2,2,edrisyawar
5503,16755111,ingemarieke,"2026-08-21 15:04:53",639.9,1,ingemarieke
5504,16744133,"levr hang","2026-09-08 16:39:27",639.7,1,levrhang
5505,16763838,"L. Barriga","2026-09-09 10:57:18",639.3,2,lbarriga
5506,16668269,"Rashi Jain07","2026-08-05 17:46:37",639.3,1,rashijain07
5507,16879477,liuzewen123,"2026-09-18 07:14:33",639.2,2,liuzewen123
5508,16692401,"Abdurehman Iqbal","2026-08-14 09:13:08",639.1,2,abdurehmaniqbal
5509,16840576,kfsky,"2026-09-17 10:35:07",638.8,2,kengofujii
5510,16745972,yamy893,"2026-08-22 02:14:20",638.6,2,yamy893
5511,16832474,"Isaac D. Hérnandez G.","2026-09-15 23:52:34",638.5,2,isaacdhrnandezg
5512,16656460,dlutwzh,"2026-08-08 06:48:33",638.1,2,dlutwzh
5513,16669856,StrugglerK,"2026-09-17 21:34:10",638.1,2,muhammedkaanlker
5514,16679887,ScriptRed,"2026-08-09 00:36:30",638.1,2,scriptred
5515,16633772,ayuma,"2026-08-03 06:01:01",638.0,2,onthoze
5516,16654855,"Pedro Rezende Gomes","2026-08-06 00:41:30",637.9,2,pedrorzgomes
5517,16730028,"Ken Qian","2026-08-17 03:10:15",637.9,2,kenqian
5518,16712410,aysfshn,"2026-09-09 15:09:08",637.4,2,aysfshn
5519,16659817,"Viet Anh Ngo ","2026-08-31 09:41:08",637.2,2,vietngogm
5520,16633466,"Aarush pandey","2026-08-25 19:17:14",637.0,2,aarushpandey
5521,16699091,Umkaaa,"2026-09-15 14:04:55",636.7,2,umkaaa
5522,16726941,CJ103CJ,"2026-08-23 12:52:07",636.4,2,cj103cj
5523,16876021,"Jeff Law #2","2026-09-17 23:31:28",635.8,2,jlaw99
5524,16709950,"Ryan Myers","2026-09-16 07:50:55",635.8,2,ryanmyers03
5525,16781242,"Bobby Clare","2026-09-03 17:04:16",635.7,2,bobbyclare
5526,16845664,fabio5050,"2026-09-16 04:04:27",635.6,2,fabio5050
5527,16871483,carnivore,"2026-09-15 10:16:55",635.4,2,prapproved
5528,16635670,"Mr.S hanakosan","2026-08-09 00:31:34",635.4,2,earlgreytea15
5529,16672493,ChloeeeeY,"2026-08-23 06:17:03",635.1,2,chloeeeey
5530,16668711,"David Leati","2026-08-28 00:47:39",635.0,2,davidleati
5531,16748979,"Venkata Madhu Sai D ","2026-08-21 19:49:08",634.9,1,venkatamadhusaid
5532,16656912,"Sami Ali","2026-08-07 00:48:33",634.5,2,mrsamiali
5533,16904651,chenpengyu603,"2026-09-18 03:26:29",634.5,2,chenpengyu603
5534,16633269,op_star_platinum,"2026-08-09 17:52:52",634.1,2,opstarplatinum
5535,16657290,lol-hiker,"2026-09-08 07:32:03",634.1,2,lolhiker
5536,16784154,JoshJML,"2026-09-03 05:39:26",633.8,2,joshjml
5537,16677105,"Chaitanya Yadav","2026-08-16 10:36:07",633.7,2,xhaitanya
5538,16668354,"ashraf saiyed","2026-08-13 13:44:31",633.4,2,ashrafsaiyed58
5539,16752324,"yunchuan liu","2026-09-06 22:21:06",633.4,2,hoteye
5540,16664112,"Ethan Hung","2026-08-08 21:44:57",633.2,2,chinesegorilla99
5541,16859900,ZZZ234234234,"2026-09-17 13:38:49",633.2,2,zzz234234234
5542,16667258,"Firman Imam","2026-08-09 02:36:56",633.1,2,piririp
5543,16638031,vlad101,"2026-08-21 15:10:27",633.0,2,vlad101
5544,16633240,Igor,"2026-09-13 10:46:09",632.9,2,igor14497
5545,16685938,"Gautier Fauchart","2026-08-12 05:57:21",632.9,2,gautierfauchart
5546,16680342,Game_khó_vkl,"2026-08-13 19:28:01",632.5,2,maruusha
5547,16664804,ryanovovo,"2026-08-05 18:02:38",632.2,2,ryanovovo
5548,16649344,BeyondAnalytics,"2026-08-28 12:00:36",632.1,2,radumarinion
5549,16724202,"Sooriya Senthilkumar","2026-08-23 05:25:47",632.1,2,sooriyasenthilkumar
5550,16723528,"Singaraj B","2026-09-05 15:33:26",632.0,2,singarajb
5551,16777065,"dani yemane","2026-09-17 20:43:13",632.0,2,daniyemane
5552,16797969,probability,"2026-09-07 09:44:49",631.5,2,probabilitywavepeak
5553,16755091,Charlie,"2026-09-05 22:45:41",631.4,2,zephyrlennox
5554,16915374,"Muaz Husaini","2026-09-18 07:58:24",631.3,2,muazhus
5555,16854414,handsomeHBS,"2026-09-13 16:07:19",630.8,2,handsomehbs
5556,16808956,"Denis Zerov","2026-09-03 10:59:46",630.8,2,dinoden
5557,16664884,Abhijeetgg,"2026-08-12 08:53:50",630.7,2,abhijeetgg
5558,16793489,hendracos,"2026-09-02 03:10:03",630.7,2,hendracos
5559,16655340,LGarcia10,"2026-08-17 13:17:31",630.6,2,leonardogarcia10
5560,16757614,"Eduardo Molina","2026-09-06 04:04:22",630.5,2,eduardomolinaai
5561,16742073,"nguyễn huệ anh","2026-09-15 15:55:00",630.5,2,akapatu
5562,16707037,"Cedoque BAGBONON","2026-09-18 08:24:44",630.3,2,cedbag
5563,16883048,"Amit Gunjan","2026-09-18 04:55:45",629.6,2,daydreamerthinks
5564,16651593,"huanxian chen","2026-08-11 11:13:05",629.5,2,huanxiachen
5565,16699488,"Kelvin Lai","2026-09-17 15:31:50",629.5,2,kelvin84hk
5566,16745109,deflexor,"2026-08-27 21:35:07",629.4,2,deflexor050
5567,16655578,"Ahmed Merie","2026-08-13 00:11:40",629.2,2,aa7767
5568,16727059,ksankeerth1,"2026-09-03 02:28:22",629.2,2,ksankeerth1
5569,16756113,"George Megre","2026-09-16 07:04:00",629.1,2,georgemegre
5570,16659828,"Lebansty Valan","2026-08-21 14:14:56",629.1,2,lebanstyvalan
5571,16640816,pawaraman,"2026-08-02 19:46:52",628.8,2,pawaraman
5572,16655199,"Alexander Ulrich","2026-08-12 19:44:20",628.8,2,alexanderulrich01
5573,16733763,Gaurav,"2026-09-04 00:54:37",628.7,2,gauravahlawat
5574,16663884,DevilQ,"2026-08-23 22:08:52",628.6,2,"parhamesm,samuelescarfone12"
5575,16789898,"Trung Phạm Đức","2026-09-09 04:00:19",628.4,2,arscil
5576,16658224,"Daniel Gallardo Gómez","2026-08-07 08:17:24",628.0,2,danielgallardogmez
5577,16663922,MoongladeAI,"2026-09-14 03:49:11",628.0,2,moongladeai
5578,16661650,"Docker container","2026-08-15 18:52:39",628.0,2,yossefaymanzedan
5579,16695633,"Kiran Kumar","2026-09-12 16:57:52",627.9,2,iamrkk
5580,16655629,Mai_Konare,"2026-08-17 06:20:49",627.5,2,maikonare
5581,16663963,M0h4m3d-Byte,"2026-09-17 21:53:16",627.2,2,dev3mohamed
5582,16897821,bjthomas,"2026-09-17 11:09:51",627.0,2,bjthomas
5583,16664159,"james nazareth","2026-08-19 02:13:23",626.8,2,jamesnazareth
5584,16622993,"Yaroslav Tanko","2026-08-18 04:34:12",626.7,2,yaroslavtanko
5585,16791960,Boladi,"2026-09-10 00:53:38",626.6,2,boladi
5586,16854582,BlackWizard00,"2026-09-08 15:32:36",626.6,2,blackwizard00
5587,16721960,"Lê Khang","2026-08-18 19:42:43",626.2,1,kobtdatten
5588,16664709,kai,"2026-08-18 23:29:11",626.1,2,sungwo101
5589,16692857,AbeLincoln1865,"2026-08-11 00:10:16",626.0,2,abelincoln1865
5590,16786437,"Kiran Narayana K","2026-08-30 06:45:20",626.0,2,kirannarayanak
5591,16667514,"Kakarott 10","2026-08-06 09:05:43",625.9,2,kakarott10
5592,16747180,KaiKogure,"2026-09-03 12:46:04",625.7,1,kaikogure
5593,16749236,"Michael Müller","2026-09-07 15:57:15",625.6,2,michaelmller
5594,16657347,"Hibiki M","2026-08-20 15:30:40",625.6,2,hibikibrise
5595,16854339,"ML Underdogs","2026-09-16 14:05:43",625.6,2,mdjubairhasan
5596,16766732,"Maziyar Abyari","2026-09-16 22:34:02",625.5,2,maziyarabyari
5597,16795923,KaluzaKlein,"2026-09-14 10:50:35",625.4,2,kaluzaklein
5598,16692896,"Guy Lev","2026-08-20 19:18:52",625.3,2,sarthobi
5599,16660345,"Aadhithya Ramesh","2026-08-06 08:49:10",624.9,2,aadhithyaramesh
5600,16731516,Sumit0694,"2026-09-15 21:17:01",624.8,2,sumit0694
5601,16864558,"Henghan Dong","2026-09-14 03:42:19",624.8,2,henghandong
5602,16661529,"AL Najafi","2026-08-08 03:39:39",624.8,2,alnajafi
5603,16642846,"Leonid Zaporozhets","2026-08-02 20:03:13",624.7,2,leonidzaporozhets
5604,16655663,"Farmland Destroyer","2026-08-19 13:43:22",624.7,2,minghaopang
5605,16718133,KaranjeetSingh1110,"2026-09-16 15:31:45",624.4,2,karanjeetsingh1110
5606,16846149,"Arnav Salkade","2026-09-07 15:00:23",624.3,2,arnavsalkade
5607,16756564,"Nicolas Defossé","2026-08-25 21:10:58",624.3,2,nicolasdefoss
5608,16748955,micchy,"2026-09-13 04:59:51",623.9,2,micchy326
5609,16886640,holyholy,"2026-09-17 18:23:00",623.9,2,holy5contents
5610,16801855,KooDol,"2026-09-15 20:11:34",623.7,2,koodol
5611,16793189,"Akash Mohan Chaudhary","2026-09-01 18:29:57",623.7,2,akashmohanchaudhary
5612,16692750,"Hoya need job","2026-09-14 21:58:28",623.4,2,pranavwankhade
5613,16731260,"Jeel Gajera","2026-08-18 07:44:44",623.1,2,jeelog
5614,16692994,turneja,"2026-08-08 23:50:13",623.1,2,turneja
5615,16730236,加麻不加辣,"2026-09-17 13:03:48",623.0,2,"shiyuanhe123,zihaokang"
5616,16786043,Palimpsesto,"2026-09-08 23:44:50",622.8,2,denzelfuentes
5617,16661225,"Monibee Fudgekins","2026-09-16 18:18:38",622.7,2,monibeefudgekins
5618,16622338,github/shepsci/kaggle-skill,"2026-08-24 17:22:49",622.5,2,shepscientific
5619,16699292,"Siddharth Kumar Gopal","2026-08-14 16:35:03",622.3,2,siddharthkumargopal
5620,16714208,TirumalaMarri,"2026-08-29 00:04:15",622.2,2,mtreddy
5621,16679018,"Kushpreet Singh","2026-09-03 23:23:41",622.1,2,kush639
5622,16629844,IsaacJinyu,"2026-08-01 15:39:55",622.0,2,isaacjinyu
5623,16662015,"ryan panda","2026-09-09 22:46:56",622.0,2,hollowpurple
5624,16699415,"Dohwan Kwak","2026-08-31 01:05:28",622.0,2,dohwankwak
5625,16741121,"Vignesh Nehru","2026-09-14 11:32:38",621.9,2,vigneshnehru
5626,16725010,jenninglim,"2026-08-23 08:38:47",621.9,2,jenningl
5627,16738261,"Samuel Moreira","2026-08-24 14:11:40",621.8,2,samuelmoreira420
5628,16803726,Yaromir_Ko,"2026-09-08 13:25:00",621.8,2,ronanndex
5629,16655044,"Darius Kolycius","2026-08-04 09:49:01",621.3,2,dariuskolycius
5630,16671646,Luche,"2026-08-08 04:23:32",620.8,2,henrylucky
5631,16727241,Yogesh2850,"2026-08-17 09:55:08",620.8,2,yogesh2850
5632,16665476,"Zhanghao Chen69","2026-08-19 12:42:33",620.8,2,zhanghaochen69
5633,16719696,"Spencer Farrand","2026-08-17 18:40:28",620.7,2,spencerfarrand
5634,16884815,"Idrees Asghar","2026-09-18 01:52:18",620.1,2,adiladil1275
5635,16665042,Neo_0x3f,"2026-08-10 21:36:56",619.4,2,neo0x3f
5636,16676254,"Lazy Lagoon","2026-09-17 16:26:05",619.2,2,"mokshoswal137,taniyasankhe"
5637,16655140,Efthimios,"2026-09-04 08:28:52",618.9,2,efthimiosfousekis
5638,16677366,Gmmastermind,"2026-08-07 01:19:13",618.9,2,gmmastermind
5639,16767932,"Mark #3","2026-09-18 08:49:37",618.9,2,markdjadchenko
5640,16738700,"Bugra Cinar","2026-08-19 07:51:58",618.9,2,bugracnr
5641,16723729,"Lucas Cimiano","2026-08-29 17:21:55",618.8,2,lucascimiano
5642,16660600,"Beria Kalpelbe","2026-08-07 13:46:47",618.7,2,beriakalpelbe
5643,16666188,"XueFeng Chen","2026-09-18 00:46:41",618.7,2,chxfmcs
5644,16771001,"0x1369 T-Farm","2026-08-31 04:38:04",618.5,2,xcryst
5645,16696895,BrokeFarm,"2026-09-16 20:46:27",618.5,1,brucec
5646,16717952,Aydar,"2026-08-29 21:28:35",618.3,2,aydara
5647,16891689,"Jiawei Xi","2026-09-14 19:46:39",618.1,2,jiaweixi56
5648,16790257,"Shivam Kushwaha","2026-08-30 11:55:08",618.0,2,shivamk21
5649,16670356,"Dziriyin wa9il","2026-08-25 19:56:56",617.9,2,"akumanomu,alioualaeddine"
5650,16755344,"Alizen James","2026-08-23 18:34:30",617.8,2,alizenjames
5651,16880672,"Bennett Hellman","2026-09-17 14:22:09",617.8,2,bennetthellman
5652,16670615,Ahornsirup,"2026-09-06 21:03:14",617.8,2,ahornsirup
5653,16780484,"Edmond Kirsch","2026-09-01 17:30:28",617.7,2,edmondkirsch
5654,16660491,"Ryan Hancock","2026-08-08 09:56:54",617.5,2,rychanfox
5655,16656107,Aotokitsuruya,"2026-09-02 14:35:20",617.3,2,elct9620
5656,16665759,"Shawn Zhang","2026-08-21 10:18:20",617.1,2,shawnzhang0318
5657,16648215,"Terrence Chuwe","2026-08-03 13:32:15",617.1,2,terrencechuwe
5658,16775652,"Dat Dinh","2026-09-14 02:48:43",616.9,2,dathbdinh
5659,16660090,"Kaggriculture @ Farmageddon","2026-09-06 06:28:47",616.9,2,gary08phillios
5660,16708824,"Tanaka Chiromo","2026-08-20 11:12:22",616.8,2,tanakachiromo
5661,16793892,cjc0013,"2026-08-31 18:27:50",616.7,2,cjc0013
5662,16736579,rk777848,"2026-09-18 08:46:45",616.6,2,rk777848
5663,16855646,Seshu,"2026-09-09 14:49:33",616.6,2,seshuthota
5664,16658655,HbjaHbja,"2026-08-12 12:18:51",616.3,2,hbjahbja
5665,16724747,"Md.Mahfujul Karim","2026-09-18 10:28:16",616.2,2,mdmahfujulkarim
5666,16698034,Anatoliy_Fomin,"2026-08-12 12:57:18",616.1,2,anatoliyfomin
5667,16772678,SuppliLion,"2026-09-02 21:44:21",615.9,2,supplilion
5668,16766888,"Alex #4","2026-08-24 14:42:19",615.8,1,alxndrvara
5669,16715473,cmrfrd,"2026-08-14 04:58:15",615.7,2,thecmrfrd
5670,16899024,"Whoopie Wanja","2026-09-17 22:32:49",615.6,2,"nickazaria,woupyie"
5671,16759427,Dhruv,"2026-08-23 12:20:16",615.4,2,dtalati1
5672,16700546,"Nightshade Family","2026-09-07 13:24:48",615.2,2,"gihanchamod17,vishmithasamarakoon"
5673,16718838,"josh mathers","2026-08-14 09:26:33",615.0,2,joshmathers
5674,16677701,"Coşkun Bağrıaçık","2026-08-10 00:02:25",615.0,2,cbagriacik
5675,16895824,"Dhruv lele","2026-09-17 08:59:02",614.8,2,dhruvlele
5676,16668211,"Alejandro Hernández Mairal","2026-09-03 13:28:29",614.8,2,alherma7
5677,16725913,StarStone_233,"2026-08-16 07:22:12",614.6,2,starstone233
5678,16757280,"manos papagiannidis","2026-09-09 08:30:46",614.4,2,manospapagiannidis
5679,16735476,"Matthew Liew","2026-08-18 08:02:11",614.3,2,matthewliew
5680,16731616,"Mohamed Aashik 24","2026-09-14 19:24:28",614.2,2,mohamedaashik24
5681,16655595,ashsah,"2026-08-31 08:37:35",614.2,2,ashsah
5682,16624888,okome_niigata,"2026-08-06 06:47:17",614.0,2,okomeniigata
5683,16664003,"Nakul Rajpal","2026-08-05 06:29:24",614.0,2,nakulrajpal
5684,16806165,"Kaige Wei","2026-09-10 12:05:49",613.9,2,kaigewei0403
5685,16686715,"Adrien Secondaire","2026-08-08 15:54:58",613.8,2,adriensecondaire
5686,16632266,"(ノ◡ <)","2026-09-09 07:15:13",613.7,2,nawfeelrahman1124444
5687,16686787,"Lars Kammeijer","2026-08-07 21:31:11",613.6,2,larskammeijer
5688,16795256,"N Nelson","2026-09-05 14:29:25",613.5,2,napoliyannelson
5689,16809158,"Kaito Sada","2026-09-08 05:17:26",613.2,2,kaitosada
5690,16632994,primal,"2026-08-12 16:02:29",613.1,2,primalhost
5691,16661898,Farfadet,"2026-08-12 06:04:18",613.1,2,farfadet
5692,16665692,Straw_hats,"2026-09-01 07:40:19",612.4,2,"charanno,tvigneshreddy"
5693,16641893,"Kashyapsinh gohil","2026-09-16 14:03:09",612.4,2,kashyapsinhgohil
5694,16655013,"Adrian Martinez 1111","2026-08-12 00:52:14",612.3,2,adrianmartinez1111
5695,16657332,"Amit Malakar","2026-09-17 16:28:13",612.1,2,amitmalakarjoy
5696,16906666,"selam ya","2026-09-18 10:05:06",611.8,2,selamya
5697,16864562,otaniyu,"2026-09-15 00:53:18",611.8,2,otaniyu
5698,16666099,"Marcben James Samuel","2026-09-17 05:52:20",611.8,2,marcbenjamessamuel
5699,16897403,"Abel Markose","2026-09-18 03:08:38",611.4,2,"abelmarkose,sreehari3301"
5700,16687390,"Mark Calvert","2026-08-08 09:51:55",611.3,2,markycalvert
5701,16660005,DreamX5678,"2026-08-06 07:55:06",610.7,2,dreamx5678
5702,16623644,Accer_sz,"2026-08-02 00:27:32",610.6,2,accersz
5703,16759265,AI老爸,"2026-09-06 15:42:27",610.5,2,tsengchienchih
5704,16665990,daffaharil,"2026-08-11 07:56:55",610.4,2,"daffaharil,farhansiddiq"
5705,16842527,ko_fusion_JPN,"2026-09-17 23:12:21",610.1,2,kofusionjpn
5706,16653534,"Mohamed Amine Ettaki","2026-09-14 20:52:45",610.0,2,amine159
5707,16750447,Morpheus0303003,"2026-08-24 16:58:42",610.0,2,morpheus0303003
5708,16783367,hezhiqian,"2026-09-17 00:06:34",609.7,2,hezhiqian
5709,16663656,"Andrii Kavetskyi","2026-08-20 21:48:20",609.6,2,andriykavetsky
5710,16734595,"Abhimanyu Singh","2026-08-20 12:52:38",609.5,2,abhimanyusingh170702
5711,16702713,"Rob Sartin","2026-09-16 02:02:11",609.4,2,robsartin
5712,16833040,"Vadim Demchuk","2026-09-05 06:07:54",609.4,2,vadimdemchuk
5713,16763113,sowhatwillwelearn,"2026-09-01 11:03:47",609.3,2,sowhatwillwelearn
5714,16697261,nbauerle,"2026-08-14 15:10:38",609.3,2,nbauerle
5715,16825667,"Lê Minh Dương","2026-09-08 05:45:07",609.2,2,minhduonq
5716,16799391,"Mehdi El M.","2026-09-07 14:08:22",609.1,2,mehdielm
5717,16664790,"soumic 1088","2026-08-19 08:34:34",608.6,2,soumic1088
5718,16724364,Sh4ron,"2026-09-11 15:48:11",608.5,2,sh4ron
5719,16904550,ukiyois,"2026-09-16 19:54:20",608.5,1,ukiyois
5720,16843082,"Mohmed Hafez","2026-09-17 12:07:52",608.1,2,mohmedatya
5721,16752362,"Shashank Jangid (G25AIT2100)","2026-09-11 16:15:05",608.1,2,shashankjangid
5722,16694610,Kshitiz2002,"2026-08-11 15:44:41",607.9,2,kshitiz2002
5723,16665154,"Omkar Pawar","2026-08-23 12:22:56",607.8,2,omkarrr7
5724,16664041,"an Expired Engineer","2026-08-17 12:02:21",607.8,2,sanggusti
5725,16714100,SuperMercat,"2026-09-09 15:13:08",606.8,2,supermercat
5726,16675952,bazinga,"2026-09-17 15:18:50",606.7,2,stephanhahn16
5727,16739167,Yeyuqing0913,"2026-09-07 00:36:15",606.7,2,yeyuqing0913
5728,16703310,"israel ntumba","2026-09-14 17:42:47",606.7,2,israelntumba
5729,16826098,Nomushin,"2026-09-11 13:22:26",606.5,2,nomushin
5730,16685785,KSAI,"2026-09-07 14:42:54",606.5,2,kishan2112004
5731,16666084,"Andaç Demirdelen","2026-08-09 19:18:08",606.5,2,andacdemirdelen
5732,16767632,"robin baldeo","2026-08-28 17:02:49",606.0,2,robinbaldeo
5733,16735624,"Marc Rippee","2026-08-24 05:03:34",606.0,2,marcrippee
5734,16733873,"Shirish Chinchanikar","2026-08-30 15:53:12",606.0,2,"codemastersj,shirishchinchanikar"
5735,16654746,"Michael Mullen","2026-08-06 11:08:31",605.9,2,mmullen200
5736,16855755,"Jack Yap","2026-09-10 19:43:36",605.9,2,jackyap
5737,16635021,RiLi,"2026-09-17 11:03:07",605.9,2,hisatosenda
5738,16777740,hoangnnh67,"2026-08-28 22:12:22",605.8,2,hoangnnh67
5739,16743382,"Pavan Rangisetti","2026-09-15 03:42:00",605.8,2,pavanrangisetti
5740,16671940,LJazya,"2026-09-05 02:54:37",605.6,2,jihanelek
5741,16657172,Honkazu,"2026-08-28 16:55:46",605.5,2,janposlusny
5742,16677597,InformaBook2,"2026-09-10 05:38:23",605.4,2,informabook2
5743,16787200,"HayDay Protestors","2026-09-13 04:26:26",605.4,2,"aaronjoshuaemmanuel,anjulasankalpa,chamathjayashanka,ghostd,prabhashanmadurawala"
5744,16682815,"Saiyam Bharara","2026-08-19 15:03:06",605.2,2,saiyambharara
5745,16693949,"Eric Worrall","2026-09-12 08:06:03",605.2,2,ericworrall
5746,16845009,"Nyasha Gandah","2026-09-15 06:20:21",605.0,2,nyashagandah
5747,16639970,Gowtham2962s,"2026-09-14 09:20:56",604.9,2,gowtham2962s
5748,16663998,"Harith Al-Ani","2026-08-24 00:09:54",604.8,2,abo3losh
5749,16699689,"David Sedláček","2026-08-10 08:38:38",604.3,2,sibicek
5750,16671438,"Aot Chanthorn","2026-08-15 16:16:25",604.3,2,aotchanthorn
5751,16654761,"Mohammed Mukthar","2026-08-05 02:06:15",603.9,2,mohammedmukthar9
5752,16706455,"John Andrei Martinez","2026-08-18 18:55:04",603.8,2,johnandreimartinez
5753,16775770,"Ashish Kumar","2026-08-27 17:18:58",603.3,1,whoashish115
5754,16677178,"YOUSSEF FAID","2026-08-11 21:10:38",603.3,2,yousseffaid
5755,16730461,"Mubin Shaikh","2026-08-19 06:09:17",603.0,2,shaikhmubin
5756,16623836,awarse,"2026-09-04 09:06:23",602.8,2,awarse
5757,16881624,RetrainMap,"2026-09-12 20:08:45",602.7,2,retrainmap
5758,16716941,林木子吖,"2026-08-24 09:28:59",602.6,2,linmuzi0108
5759,16764149,"Manish Rai","2026-09-06 20:01:53",602.0,2,magiuscain
5760,16693988,"Pranav Gupta","2026-08-18 03:51:41",602.0,2,kumbhakarann
5761,16671421,"Gryffin Wang","2026-08-08 23:08:40",602.0,2,gryffindoraf
5762,16664096,"Charles Coonce","2026-09-08 02:26:37",601.7,2,charlescoonce
5763,16882160,"John Doe #2","2026-09-12 18:04:56",601.3,1,realgrape
5764,16687714,nabilux,"2026-08-09 13:27:11",601.3,2,eminesnabil
5765,16665894,"Pedro Wu","2026-09-03 03:40:31",601.0,2,pedropei
5766,16854776,aruuu,"2026-09-10 14:11:51",601.0,2,arruuu
5767,16886077,"Rajan Aggarwal","2026-09-17 15:19:02",600.3,2,rajanaggarwal11
5768,16811935,"Bhargavaram Gajula","2026-09-05 18:08:56",600.2,2,bhargavaramgajula007
5769,16796625,Nepsirhc,"2026-09-12 11:15:35",600.1,2,nepsirhc
5770,16796445,"Md Aminul Islam","2026-09-15 22:43:37",600.1,2,aminulabir
5771,16660319,fahimMK,"2026-09-16 11:58:28",600.0,2,fahimmk
5772,16706456,"Michael van Mill","2026-08-12 09:58:40",600.0,2,michaelvanmill
5773,16789914,AkikJana,"2026-09-07 16:37:53",600.0,2,firewaterair
5774,16792329,"Kumkum Barot","2026-09-18 11:03:01",600.0,2,kumkumbarot02062003
5775,16732529,"lixinglong ye","2026-09-09 07:46:16",599.8,2,lixinglongye
5776,16663909,HDPark,"2026-08-17 04:48:41",599.8,2,hdpark
5777,16768466,BenJung,"2026-09-16 09:44:23",599.7,2,"benjung2512,hyeonglvl,hyeonho028,limjoonsoo"
5778,16738653,"Julien Trocmé","2026-08-24 12:48:49",599.7,2,julientrocm
5779,16689033,arman1o1,"2026-09-01 05:01:27",599.5,2,arman1o1
5780,16665471,"Dennis Navamani","2026-08-25 11:10:08",599.4,2,dennisnavamani
5781,16694064,RRK0123,"2026-08-17 05:30:52",599.3,2,rrk0123
5782,16641130,LitvinKA,"2026-08-04 18:09:01",599.2,2,litvinka
5783,16655521,"Hemadri Rajyaguru","2026-08-04 02:12:55",599.0,2,hemadrirajyaguru
5784,16830678,Voodoo_m88,"2026-09-11 05:21:29",599.0,2,voodoom88
5785,16654328,"QQ Farm","2026-08-28 12:59:12",598.9,2,"huiiyu,titirmt"
5786,16786297,isxinhe,"2026-09-18 10:38:47",598.8,1,isxinhe
5787,16659663,Chintakrinda_Naveen,"2026-09-17 11:02:18",598.8,2,naveen998
5788,16697526,"Jurgen Sinjari","2026-08-10 21:21:26",598.4,2,jurgensinjari
5789,16731173,AynRmio,"2026-09-17 08:48:38",598.2,2,aynrmio
5790,16670313,HamzZZzzZZa,"2026-08-06 22:01:28",598.1,2,memesalot
5791,16911847,LGC,"2026-09-17 08:21:20",598.1,1,victorlingc
5792,16661210,vizyourdata,"2026-08-07 11:05:08",598.0,2,vizyourdata
